yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
31/08/2020, 00:39:50.1,51.594,-3.418,2,0.8,8,0.2, ,NA, TONYREFAIL,RHONDDA CT
06/09/2020, 10:44:11.8,51.593,-3.412,2.2,1.4,9,0.2, ,NA, TONYREFAIL,RHONDDA CT
12/09/2020, 23:14:01.7,51.591,-3.429,2.2,0.8,6,0.3, ,NA, TONYREFAIL,RHONDDA CT
23/11/2020, 01:19:12.8,51.938,-2.958,8.6,1.3,9,0.3,2,NA, CLODOCK,HEREFORDSHIRE
18/01/2021, 06:40:07.9,51.591,-3.431,2.9,1.5,7,0.2,3,NA, TONYREFAIL,RHONDDA CT
01/02/2021, 18:05:16.1,51.961,-3.043,13.1,1.9,10,0.4, ,NA, LLANVEYNOE,HEREF
19/04/2021, 06:27:15.1,51.838,-3.167,18.3,0.8,5,0.1, ,NA, LLANGATTOCK,POWYS
16/05/2021, 15:16:49.4,51.604,-2.804,9,2.9,32,0.3,3,NA, CALDICOT,MONMOUTHSHIRE
16/05/2021, 15:34:12.7,51.602,-2.806,6.9,0.6,4,0, ,NA, CALDICOT,MONMOUTHSHIRE
12/07/2021, 04:54:26.0,51.769,-3.068,14.6,0.7,5,0.5, ,NA, BLAENAVON,TORFAEN
15/07/2021, 19:44:09.4,51.897,-4.171,7.5,0.9,7,0.3, ,NA, FELINGWMUCHAF,CARMARTHS
28/09/2021, 04:14:45.9,51.735,-4.632,6.2,1.9,10,0.4, ,NA, AMROTH,PEMBROKESHIRE
28/09/2021, 04:14:28.0,51.733,-4.637,4.8,1.3,9,0.3, ,NA, AMROTH,PEMBROKESHIRE
28/09/2021, 04:31:02.5,51.734,-4.623,5.3,1,6,0.2, ,NA, AMROTH,PEMBROKESHIRE
09/10/2021, 22:06:24.7,51.905,-5.133,6.1,1.2,8,0.2, ,NA, LLANDELOY,PEMBROKESHIRE
19/10/2021, 17:57:04.1,52.188,-3.455,4,0.9,6,0.2, ,NA, NEWBRIDGE-ON-WYE,POWYS
22/12/2021, 06:50:09.8,51.47,-3.449,9.5,1.2,6,0.3, ,NA, COWBRIDGE,GLAMORGAN
21/01/2022, 23:45:47.1,51.722,-3.313,15.1,1,8,0.1, ,NA, BEDLINOG,MERTHYR TYDFIL
19/02/2022, 19:23:43.6,52.188,-3.037,8.6,1,7,0.1, ,NA, KINGTON,HEREFORDSHIRE
31/03/2022, 20:55:59.6,51.939,-2.982,13.9,0.5,4,0.1, ,NA, CLODOCK,HEREFORDSHIRE
15/06/2022, 06:03:50.7,51.935,-2.901,15.9,0.7,5,0.1, ,NA, PONTRILAS,HEREFORDSHIRE
27/06/2022, 17:30:24.4,51.948,-3.043,13.5,1.3,6,0.3, ,NA, LLANTHONY,GWENT
11/08/2022, 13:32:57.2,51.577,-3.101,7.2,0.8,7,0.1, ,NA, NEWPORT,GWENT
20/08/2022, 13:44:22.6,51.646,-5.437,7.1,1.2,5,0.3, ,NA, CELTIC SEA,
02/10/2022, 14:58:39.4,51.789,-3.576,7.8,1.4,11,0.4, ,NA, YSTRADFELLTE,POWYS
27/10/2022, 12:27:52.2,52.08,-3.605,6.9,2,9,0.3, ,NA, LLANWRTYD WELLS,POWYS
13/11/2022, 19:56:46.9,52.028,-2.823,4.3,0.6,6,0.1, ,NA, CLEHONGER,HEREF
07/12/2022, 00:16:46.8,51.692,-4.168,12.4,1.1,5,0.1, ,NA, LLANELLI,DYFED
27/12/2022, 01:09:12.5,51.878,-3.051,17.5,2,14,0.3, ,NA, LLANBEDR,POWYS
20/01/2023, 06:53:50.7,51.814,-4.024,5.5,1.1,9,0.2, ,NA, LLANDYBIE,CARMARTH
06/02/2023, 15:37:48.6,51.893,-2.669,8.9,0.7,7,0.4, ,NA, LLANGARRON,HEREF
17/02/2023, 15:59:11.2,51.955,-2.753,15.6,1.3,8,0.2, ,NA, ORCOP,HEREFORDSHIRE
24/02/2023, 23:59:41.6,51.838,-3.246,5.2,3.7,51,0.3,5,NA, BRYNMAWR,GWENT
25/02/2023, 03:14:14.4,51.838,-3.246,5.2,0.1,2,0, ,NA, BRYNMAWR,GWENT
25/02/2023, 23:01:16.1,51.838,-3.246,5.2,0.2,2,0, ,NA, BRYNMAWR,GWENT
27/02/2023, 04:39:33.0,51.838,-3.246,5.2,0.3,2,0.1, ,NA, BRYNMAWR,GWENT
28/02/2023, 16:49:45.7,51.838,-3.246,5.2,0.3,2,0.1, ,NA, BRYNMAWR,GWENT
01/03/2023, 06:10:50.8,51.838,-3.246,5.2,0.1,2,0.1, ,NA, BRYNMAWR,GWENT
02/03/2023, 13:26:46.9,51.838,-3.246,5.2,1.2,7,0.2, ,NA, BRYNMAWR,GWENT
02/03/2023, 21:44:41.9,51.838,-3.246,5.2,0.1,3,0.4, ,NA, BRYNMAWR,GWENT
04/03/2023, 23:07:46.5,51.838,-3.246,5.2,0.6,8,0.3, ,NA, BRYNMAWR,GWENT
27/03/2023, 03:38:43.9,51.838,-3.246,5.2,0.4,6,0.3, ,NA, BRYNMAWR,GWENT
28/03/2023, 20:31:04.4,51.838,-3.246,5.2,0.7,8,0.4, ,NA, BRYNMAWR,GWENT
09/04/2023, 14:39:54.7,51.857,-4.436,5.9,1.8,12,0.3, ,NA, MEIDRIM,CARMARTH
15/05/2023, 02:11:39.4,51.866,-3.803,10.7,0.9,8,0.4, ,NA, GWYNFE,CARMARTHENSHIRE
31/05/2023, 08:56:09.9,51.804,-4.803,13.3,1.6,9,0.2, ,NA, NARBERTH,DYFED
